106, 6
76, 7
89, 7
149, 24
110, 8
141, 8
161, 24
116, 8
116, 15
72, 8
104, 16
114, 16
105, 8
113, 24
94, 8
109, 8
85, 8
114, 7
125, 24
78, 7
120, 24
115, 8
79, 8
115, 7
96, 8
77, 8
116, 16
71, 12
137, 15
91, 16
94, 7
60, 7
133, 16
103, 8
82, 8
131, 8
89, 7
94, 16
132, 16
92, 16
79, 15
101, 16
101, 8
152, 8
124, 12
104, 8
119, 16
129, 8
98, 16
106, 16
110, 8
102, 8
122, 7
100, 16
117, 7
90, 16
133, 8
94, 8
145, 7
113, 15
66, 8
116, 16
79, 15
78, 16
162, 7
107, 8
97, 8
111, 8
150, 23
81, 8
283, 40
111, 7
87, 15
104, 8
124, 7
90, 14
119, 7
84, 16
116, 16
102, 8
70, 8
89, 8
134, 16
113, 16
98, 8
140, 13
106, 16
64, 7
122, 13
80, 16
106, 16
147, 16
82, 8
83, 6
97, 8
84, 14
84, 15
135, 16
104, 8
106, 8
115, 6
144, 8
111, 6
95, 15
75, 7
97, 8
85, 8
112, 8
97, 8
93, 6
136, 8
66, 8
126, 16
161, 24
73, 6
98, 8
67, 8
122, 8
105, 22
75, 7
104, 8
134, 16
100, 8
129, 22
108, 8
143, 16
128, 16
104, 16
86, 16
159, 8
150, 16
61, 7
129, 8
74, 8
106, 16
90, 7
121, 8
118, 7
113, 8
101, 11
100, 13
120, 7
95, 8
78, 7
84, 8
122, 8
74, 8
79, 8
100, 7
128, 8
71, 15
72, 16
96, 7
117, 16
106, 16
75, 8
103, 7
116, 16
139, 7
113, 16
109, 8
100, 10
138, 16
71, 6
115, 16
82, 8
277, 39
107, 15
116, 8
111, 7
151, 16
168, 16
133, 16
99, 8
69, 7
70, 8
96, 12
91, 16
99, 12
132, 8
124, 7
79, 8
69, 8
110, 6
69, 7
125, 8
91, 7
112, 16
105, 15
99, 7
106, 22
278, 40
140, 16
88, 7
85, 8
68, 7
72, 8
111, 7
101, 8
129, 24
104, 16
154, 24
94, 8
113, 8
109, 8
112, 23
138, 24
93, 8
108, 24
82, 7
110, 15
100, 8
156, 16
124, 11
129, 16
139, 8
113, 8
135, 8
136, 19
87, 8
89, 6
76, 16
119, 20
91, 8
120, 15
119, 16
123, 8
134, 16
131, 20
101, 7
75, 8
110, 7
106, 7
113, 14
107, 7
113, 6
101, 8
178, 23
107, 8
96, 7
99, 8
107, 8
95, 8
101, 7
87, 7
111, 8
129, 16
87, 8
109, 8
86, 8
149, 8
85, 14
112, 16
85, 24
68, 8
86, 8
120, 16
96, 8
66, 7
142, 16
77, 16
78, 16
88, 8
110, 15
112, 16
98, 7
115, 8
121, 8
112, 8
65, 13
81, 7
105, 8
108, 16
92, 16
92, 8
120, 8
106, 21
82, 8
106, 16
140, 16
97, 7
149, 20
107, 8
86, 7
109, 8
118, 8
150, 32
71, 8
135, 16
127, 12
130, 7
106, 8
111, 8
109, 16
83, 8
111, 24
81, 7
74, 16
125, 8
102, 8
90, 11
124, 16
77, 6
84, 24
110, 7
98, 7
75, 7
131, 8
161, 8
118, 7
90, 8
120, 8
115, 7
80, 7
110, 8
166, 24
86, 16
98, 8
95, 12
124, 16
115, 8
84, 8
110, 7
145, 16
124, 24
107, 15
88, 8
119, 8
110, 7
119, 8
103, 16
133, 16
91, 7
82, 18
82, 16
95, 13
84, 16
73, 8
120, 23
99, 8
99, 16
99, 8
136, 15
162, 16
148, 24
117, 7
