128, 24
115, 13
98, 6
105, 15
265, 39
159, 13
148, 21
256, 40
468, 72
157, 13
137, 15
478, 55
95, 21
332, 32
162, 7
108, 8
142, 23
123, 11
159, 15
139, 16
136, 20
87, 8
165, 8
123, 16
132, 15
100, 13
294, 40
87, 8
123, 16
164, 16
130, 23
160, 16
159, 24
138, 16
100, 8
158, 15
124, 8
145, 15
145, 16
325, 40
130, 16
656, 103
145, 12
111, 22
163, 16
106, 8
148, 14
94, 13
119, 8
127, 8
145, 15
418, 72
412, 64
136, 7
148, 8
308, 40
126, 11
124, 16
97, 8
108, 32
124, 16
110, 8
91, 11
152, 16
155, 16
134, 15
130, 24
152, 16
106, 8
120, 14
133, 16
97, 23
111, 8
86, 14
125, 13
137, 21
128, 13
144, 8
614, 78
101, 8
140, 8
283, 40
119, 12
148, 15
152, 21
157, 14
151, 12
170, 32
446, 64
152, 24
137, 14
146, 11
147, 8
143, 8
126, 16
100, 15
312, 56
134, 13
116, 16
130, 16
