49, 23
26, 15
35, 23
36, 16
39, 23
41, 15
31, 15
38, 8
40, 31
26, 11
45, 23
37, 24
33, 16
29, 7
113, 72
38, 11
55, 24
29, 8
33, 7
27, 16
39, 16
45, 32
37, 15
28, 15
31, 13
34, 13
34, 16
23, 10
40, 32
36, 16
56, 32
33, 13
22, 14
29, 8
47, 24
36, 12
35, 8
37, 24
30, 14
41, 8
34, 8
37, 8
41, 16
79, 48
35, 23
69, 39
84, 46
42, 21
30, 8
21, 8
30, 15
21, 8
36, 16
22, 8
31, 24
29, 12
33, 6
35, 24
30, 8
45, 23
25, 7
33, 8
27, 15
29, 16
36, 8
29, 22
36, 8
38, 8
30, 16
37, 16
30, 16
27, 16
25, 8
70, 47
32, 24
37, 23
33, 8
34, 12
41, 20
32, 13
57, 32
32, 8
33, 16
30, 16
29, 16
36, 7
41, 31
31, 14
23, 8
38, 16
25, 13
31, 15
45, 14
27, 12
36, 24
37, 13
21, 8
31, 8
33, 8
33, 11
33, 15
39, 16
33, 14
32, 14
68, 32
32, 13
27, 8
27, 22
43, 16
33, 7
36, 14
37, 24
21, 13
35, 7
41, 16
38, 8
44, 24
36, 22
29, 16
36, 24
38, 8
57, 44
33, 8
31, 8
27, 14
35, 8
103, 56
33, 15
29, 14
33, 14
37, 7
45, 24
27, 8
40, 16
32, 15
32, 14
30, 11
71, 40
35, 15
24, 14
29, 23
30, 16
77, 39
29, 13
74, 36
31, 8
33, 15
33, 8
78, 48
30, 15
28, 13
26, 15
29, 7
37, 23
35, 14
60, 46
28, 13
67, 48
34, 16
101, 80
19, 7
56, 40
76, 56
30, 16
32, 8
38, 16
23, 8
29, 16
30, 7
112, 72
25, 8
24, 8
35, 8
38, 16
48, 24
33, 16
38, 8
48, 24
40, 8
50, 24
35, 8
24, 8
36, 15
36, 19
37, 8
30, 11
27, 8
28, 7
32, 16
112, 80
40, 40
42, 20
31, 15
32, 15
32, 22
26, 15
32, 8
26, 15
39, 8
89, 56
32, 8
28, 21
30, 15
46, 15
31, 16
29, 16
65, 40
45, 24
32, 12
31, 15
34, 8
21, 8
71, 40
32, 16
28, 8
43, 11
100, 46
56, 24
100, 88
30, 13
26, 8
53, 32
71, 46
33, 13
37, 6
28, 15
39, 8
34, 16
27, 23
35, 24
42, 24
31, 16
42, 16
72, 47
25, 14
38, 21
36, 16
26, 16
31, 14
31, 15
32, 15
35, 14
38, 15
35, 8
30, 20
28, 7
25, 7
30, 6
30, 8
31, 8
45, 20
38, 16
33, 16
55, 24
44, 32
31, 16
32, 6
34, 8
29, 8
37, 8
26, 15
36, 24
32, 15
34, 12
51, 24
37, 15
31, 12
30, 23
34, 13
29, 14
111, 64
32, 16
35, 8
36, 16
45, 24
28, 6
34, 7
37, 16
21, 7
26, 14
40, 16
32, 14
47, 14
27, 16
22, 16
45, 24
66, 47
27, 16
31, 16
31, 8
24, 8
47, 22
51, 24
47, 24
36, 19
38, 24
41, 24
29, 16
45, 21
115, 64
28, 15
30, 15
39, 17
44, 24
25, 16
33, 16
37, 22
111, 56
24, 15
34, 8
127, 80
31, 8
30, 15
25, 8
27, 8
33, 12
40, 15
38, 16
27, 8
27, 14
35, 11
45, 24
36, 16
34, 16
31, 7
48, 16
41, 16
35, 7
46, 16
34, 22
40, 16
41, 13
43, 16
35, 7
37, 16
36, 15
33, 21
23, 16
37, 22
33, 8
33, 22
29, 8
41, 16
75, 56
35, 21
37, 20
40, 16
29, 14
27, 8
26, 8
28, 7
36, 16
28, 7
61, 40
45, 30
36, 16
30, 16
31, 8
29, 16
31, 7
27, 16
39, 16
34, 13
31, 19
31, 6
44, 16
24, 7
37, 22
122, 80
31, 8
50, 24
36, 22
74, 48
116, 61
33, 8
39, 16
32, 15
39, 16
38, 14
22, 16
30, 8
25, 7
27, 7
39, 16
75, 40
41, 24
46, 16
39, 23
29, 8
31, 8
25, 12
36, 15
24, 7
43, 24
35, 7
30, 16
38, 16
34, 16
38, 23
38, 22
50, 24
28, 17
30, 8
24, 8
27, 8
34, 19
36, 16
27, 7
80, 40
42, 16
37, 23
72, 32
35, 8
34, 8
27, 19
28, 8
26, 15
31, 8
65, 39
29, 16
44, 22
27, 15
31, 7
29, 24
33, 8
32, 22
42, 7
43, 8
60, 24
33, 8
30, 19
31, 16
52, 32
31, 17
39, 16
78, 40
37, 16
32, 8
32, 22
33, 15
110, 64
32, 15
22, 7
27, 8
29, 8
30, 14
33, 11
37, 24
18, 6
28, 16
24, 8
47, 16
38, 16
23, 8
26, 14
85, 48
37, 16
46, 24
34, 8
30, 23
38, 12
33, 16
37, 8
35, 24
24, 7
26, 6
21, 6
30, 19
43, 24
30, 16
24, 7
41, 16
41, 16
28, 7
31, 16
38, 8
33, 14
31, 8
29, 11
29, 8
29, 8
36, 16
33, 8
36, 15
29, 8
32, 14
34, 15
26, 12
49, 23
