236, 47
246, 56
355, 104
135, 48
195, 71
198, 72
123, 56
111, 21
227, 55
272, 72
249, 64
168, 56
127, 56
153, 56
181, 56
125, 56
119, 48
218, 55
210, 56
133, 56
205, 56
154, 61
124, 56
223, 56
160, 56
142, 56
175, 56
221, 72
277, 88
214, 56
146, 55
166, 56
164, 56
129, 56
185, 56
357, 96
338, 104
153, 63
192, 71
140, 63
324, 88
170, 56
168, 56
142, 56
161, 64
133, 56
247, 88
252, 72
166, 40
210, 56
190, 64
147, 56
119, 56
141, 56
136, 60
190, 56
149, 56
176, 56
200, 71
136, 60
138, 56
167, 63
244, 70
297, 88
194, 64
144, 56
172, 56
141, 56
139, 47
342, 110
285, 88
151, 56
228, 56
150, 64
183, 55
206, 47
166, 56
297, 88
224, 72
247, 56
176, 56
241, 62
194, 56
128, 64
150, 47
178, 48
235, 80
240, 56
199, 55
129, 56
251, 55
157, 24
180, 56
159, 55
180, 56
138, 56
200, 47
159, 55
133, 56
322, 87
381, 88
129, 56
159, 56
212, 64
141, 55
308, 87
132, 64
146, 56
192, 56
325, 96
181, 64
133, 56
245, 56
246, 56
322, 79
120, 56
162, 64
126, 56
232, 88
211, 64
210, 72
143, 56
176, 56
212, 56
165, 56
327, 96
175, 56
162, 56
148, 56
204, 55
326, 80
158, 56
234, 56
188, 56
187, 56
146, 48
144, 56
167, 56
171, 56
182, 56
109, 56
236, 80
212, 56
123, 56
128, 63
178, 56
175, 56
160, 47
156, 56
205, 86
198, 64
241, 72
187, 47
227, 71
174, 56
221, 72
152, 56
184, 56
119, 56
312, 104
161, 64
182, 47
136, 64
122, 56
302, 80
119, 48
271, 80
234, 64
116, 56
306, 83
140, 64
261, 79
285, 78
202, 71
136, 47
229, 55
237, 64
117, 56
345, 88
114, 56
443, 112
248, 80
114, 48
324, 80
313, 96
219, 56
191, 56
197, 54
393, 104
170, 63
124, 64
121, 64
283, 70
181, 56
254, 72
131, 64
168, 56
256, 56
132, 64
160, 64
209, 56
184, 56
176, 72
231, 56
159, 47
129, 56
127, 56
235, 56
165, 56
135, 63
198, 48
178, 55
176, 56
258, 54
185, 56
135, 62
189, 55
167, 56
225, 54
250, 56
283, 78
298, 80
155, 56
147, 62
245, 56
211, 56
164, 56
141, 56
285, 80
226, 55
121, 56
246, 72
121, 55
174, 56
123, 56
140, 56
162, 56
112, 55
236, 72
256, 56
179, 48
178, 56
219, 56
247, 55
168, 56
127, 56
145, 56
193, 55
192, 56
213, 56
188, 64
151, 56
194, 48
230, 64
137, 64
167, 72
370, 93
173, 55
201, 72
145, 56
138, 64
299, 88
259, 71
292, 70
212, 72
190, 56
145, 56
238, 56
153, 56
198, 72
144, 48
402, 104
190, 56
166, 48
210, 77
143, 56
202, 48
192, 56
168, 56
180, 56
179, 88
173, 56
231, 55
124, 55
203, 55
235, 56
147, 56
260, 55
189, 64
132, 48
141, 56
308, 88
172, 48
145, 54
270, 71
139, 56
122, 64
153, 55
184, 56
184, 56
224, 80
169, 64
180, 56
132, 20
130, 56
157, 56
229, 72
130, 56
145, 56
196, 56
178, 63
231, 54
185, 55
160, 64
138, 56
219, 56
199, 56
127, 56
250, 64
323, 88
217, 48
230, 48
309, 96
185, 64
239, 48
157, 56
163, 56
168, 56
181, 55
182, 56
240, 87
201, 56
125, 56
304, 88
163, 56
257, 56
175, 64
226, 71
118, 48
128, 40
175, 56
182, 56
134, 56
208, 56
215, 78
358, 99
223, 56
176, 72
151, 48
176, 56
202, 56
164, 56
134, 48
158, 56
126, 56
229, 72
183, 72
129, 55
126, 56
134, 56
336, 96
203, 88
186, 56
174, 55
118, 56
198, 56
130, 56
159, 56
140, 53
183, 56
120, 39
158, 56
238, 56
229, 55
131, 55
313, 79
250, 56
141, 56
213, 72
311, 112
184, 64
194, 48
127, 48
149, 56
225, 63
169, 71
137, 56
207, 72
159, 56
180, 56
148, 56
191, 72
313, 85
298, 80
199, 56
135, 56
183, 56
143, 56
135, 56
311, 87
125, 48
157, 56
296, 88
138, 64
198, 56
230, 72
264, 56
232, 64
221, 71
122, 56
117, 56
163, 56
176, 64
238, 72
332, 80
346, 88
249, 56
167, 56
248, 71
194, 55
392, 128
170, 64
137, 56
144, 48
183, 56
180, 56
186, 78
260, 72
145, 56
204, 63
123, 56
176, 56
183, 55
153, 56
172, 56
167, 56
206, 48
180, 56
306, 72
190, 64
149, 64
141, 55
170, 64
174, 56
194, 56
200, 75
331, 111
113, 62
319, 120
269, 72
227, 55
265, 48
183, 55
269, 55
118, 64
118, 56
222, 56
153, 56
127, 56
181, 56
191, 79
201, 56
203, 56
172, 64
156, 64
240, 56
143, 56
182, 64
191, 56
136, 56
208, 56
294, 80
256, 56
171, 55
152, 56
217, 56
227, 48
338, 96
134, 56
158, 55
164, 56
224, 64
261, 63
220, 62
231, 56
262, 56
146, 56
132, 55
232, 64
175, 56
176, 48
139, 56
166, 48
116, 64
129, 56
195, 56
129, 56
308, 95
155, 40
148, 55
181, 56
140, 63
205, 80
209, 56
158, 56
174, 56
190, 48
265, 55
303, 88
119, 64
183, 56
217, 47
225, 72
369, 100
235, 56
144, 56
398, 120
252, 56
164, 56
215, 56
168, 55
283, 88
236, 71
160, 56
203, 64
210, 64
191, 63
130, 56
210, 72
248, 56
125, 56
178, 64
214, 54
249, 56
178, 48
115, 56
216, 56
252, 72
170, 55
187, 56
230, 72
207, 48
203, 55
173, 56
309, 87
139, 56
171, 62
136, 64
173, 32
135, 56
157, 64
150, 56
364, 87
153, 64
130, 56
153, 56
170, 56
182, 56
176, 56
237, 56
157, 56
135, 56
141, 64
123, 56
238, 48
175, 56
182, 88
216, 56
170, 56
228, 77
164, 48
199, 56
283, 70
312, 71
332, 88
219, 71
246, 88
124, 56
132, 56
152, 63
141, 56
168, 56
382, 104
329, 87
209, 72
176, 56
158, 64
175, 55
208, 80
188, 56
296, 72
204, 72
213, 64
300, 88
136, 55
129, 56
159, 48
203, 80
238, 56
128, 56
180, 78
232, 64
123, 56
232, 64
235, 56
199, 55
222, 56
232, 72
149, 64
148, 48
248, 56
270, 80
147, 56
153, 48
143, 61
192, 55
280, 56
219, 63
127, 56
124, 56
187, 64
148, 56
227, 72
180, 72
219, 47
177, 63
235, 69
377, 96
224, 55
234, 55
136, 56
169, 48
174, 48
262, 56
344, 112
176, 55
270, 72
254, 80
161, 48
300, 72
359, 88
253, 72
160, 63
305, 104
255, 56
193, 56
170, 56
141, 56
227, 55
172, 72
125, 56
231, 72
244, 72
183, 64
162, 56
235, 56
309, 95
131, 56
374, 92
174, 61
188, 56
195, 72
306, 84
182, 79
372, 128
132, 64
186, 55
368, 87
138, 56
349, 94
191, 55
188, 56
241, 72
190, 56
165, 56
171, 64
356, 96
273, 56
179, 56
123, 56
169, 55
206, 63
335, 87
239, 64
240, 88
194, 56
307, 78
132, 56
177, 72
181, 56
203, 56
317, 80
208, 64
233, 72
183, 56
127, 48
179, 72
203, 56
332, 80
214, 56
141, 55
170, 64
201, 55
209, 55
178, 64
164, 56
189, 56
161, 56
209, 56
329, 88
130, 56
167, 63
340, 86
133, 56
127, 64
227, 72
135, 55
188, 56
251, 64
125, 56
186, 54
197, 64
249, 56
205, 55
281, 56
310, 78
270, 80
250, 55
324, 88
182, 56
143, 54
335, 73
245, 80
173, 56
396, 120
125, 64
173, 71
142, 56
192, 56
335, 96
161, 54
226, 69
200, 72
149, 56
188, 55
241, 55
151, 56
266, 88
193, 56
158, 56
245, 56
162, 56
239, 72
256, 56
179, 56
119, 56
129, 56
159, 56
173, 56
245, 72
161, 55
260, 55
217, 88
191, 47
149, 56
428, 119
133, 56
293, 63
141, 56
162, 64
146, 47
137, 48
90, 24
188, 64
256, 88
338, 88
147, 56
332, 80
216, 72
348, 103
265, 56
331, 88
179, 48
334, 96
152, 63
144, 56
170, 63
146, 56
184, 48
119, 63
117, 56
182, 56
130, 56
186, 56
117, 55
185, 56
129, 55
145, 47
221, 80
322, 80
139, 64
200, 56
189, 56
339, 72
194, 72
208, 64
359, 101
187, 79
235, 56
252, 80
333, 88
246, 56
188, 56
227, 48
164, 56
148, 56
313, 79
275, 88
143, 56
211, 56
135, 56
267, 79
187, 48
330, 87
404, 104
175, 63
221, 80
123, 56
177, 48
159, 56
181, 47
144, 56
169, 56
140, 56
144, 56
186, 56
169, 56
228, 64
184, 71
180, 72
160, 56
123, 56
184, 64
189, 56
224, 56
159, 56
177, 56
164, 56
113, 56
136, 56
268, 68
315, 80
199, 55
143, 56
212, 64
131, 48
184, 56
130, 64
272, 54
264, 56
209, 64
252, 64
144, 64
177, 55
155, 64
181, 56
261, 56
122, 56
178, 56
165, 56
166, 56
350, 88
246, 56
117, 56
187, 64
145, 56
189, 54
309, 103
222, 56
242, 56
223, 56
118, 56
129, 56
175, 55
254, 56
155, 64
129, 48
145, 55
238, 64
205, 54
178, 48
302, 88
186, 80
131, 55
245, 56
218, 71
213, 56
308, 80
303, 72
123, 56
360, 104
174, 48
199, 56
164, 59
230, 55
230, 56
333, 104
191, 56
424, 120
168, 55
157, 56
245, 48
121, 55
209, 56
173, 56
162, 48
143, 55
211, 64
232, 56
385, 94
226, 63
242, 80
358, 104
168, 56
269, 88
164, 56
215, 56
192, 56
170, 56
211, 56
119, 56
273, 79
207, 46
145, 56
177, 56
122, 56
386, 107
252, 55
254, 56
205, 56
174, 64
270, 78
165, 56
157, 56
233, 56
206, 72
177, 56
197, 62
186, 56
212, 56
134, 56
140, 56
128, 56
239, 56
207, 56
146, 56
167, 64
233, 56
121, 64
237, 56
299, 96
188, 80
267, 56
128, 64
162, 48
199, 55
174, 64
188, 55
185, 72
204, 56
147, 56
233, 56
335, 111
178, 64
239, 79
170, 56
239, 56
301, 104
186, 56
331, 72
204, 79
193, 56
135, 56
322, 88
301, 72
233, 55
290, 69
175, 56
124, 56
147, 48
131, 64
132, 56
150, 56
205, 54
194, 77
168, 55
164, 48
126, 48
156, 51
183, 56
