162, 8
103, 8
217, 40
229, 8
250, 22
122, 8
149, 8
162, 8
189, 32
232, 23
143, 8
178, 7
130, 8
190, 7
140, 8
176, 8
140, 8
134, 8
161, 8
152, 8
187, 31
138, 12
124, 15
183, 24
112, 8
144, 8
146, 8
167, 8
141, 8
201, 24
204, 16
109, 7
103, 8
175, 7
129, 8
133, 8
135, 7
137, 16
167, 7
168, 8
157, 8
154, 15
91, 7
151, 8
123, 16
184, 16
136, 8
179, 15
156, 24
166, 7
183, 16
105, 8
138, 8
172, 16
137, 8
137, 7
161, 8
226, 16
117, 7
159, 8
136, 8
136, 8
183, 8
161, 8
187, 16
162, 8
131, 6
152, 16
134, 8
131, 8
122, 8
106, 8
156, 14
187, 8
124, 15
172, 6
90, 8
180, 8
138, 8
135, 16
98, 8
108, 8
198, 8
122, 8
139, 16
104, 16
145, 8
180, 8
145, 8
210, 8
132, 15
170, 15
111, 8
174, 12
147, 8
188, 8
108, 7
132, 8
166, 8
143, 8
