1317, 319
1649, 340
2655, 646
1037, 251
2354, 559
3711, 887
9309, 2103
724, 160
1181, 288
3295, 768
4169, 982
4354, 891
1659, 368
1357, 320
3895, 880
7815, 1789
868, 211
1926, 432
6309, 1446
2566, 623
576, 134
2395, 512
6024, 1318
4336, 1040
1945, 448
2222, 512
2963, 670
3561, 816
1612, 376
1761, 407
2800, 661
1441, 376
2104, 517
1189, 264
1511, 335
5114, 1184
2805, 693
1203, 304
2232, 552
901, 196
1608, 358
582, 136
3121, 716
2659, 616
1654, 384
3168, 728
5365, 1263
4665, 1079
4663, 1080
2561, 580
2380, 536
734, 167
1175, 286
1492, 334
2552, 576
1160, 264
3121, 744
2046, 478
5688, 1352
7352, 1712
2216, 519
1297, 304
1361, 312
833, 209
2843, 679
1591, 365
1657, 364
1156, 288
1447, 368
893, 208
1923, 464
4175, 984
297, 55
1065, 200
1050, 239
2106, 492
2945, 726
1202, 286
703, 173
1154, 270
1344, 324
4323, 968
992, 256
2641, 670
1484, 336
1493, 347
2369, 567
1307, 318
731, 168
1618, 368
567, 144
1774, 400
1296, 304
997, 248
1030, 245
3255, 791
2678, 648
1147, 304
2364, 543
849, 192
1348, 320
1740, 400
3161, 719
6176, 1528
5824, 1244
3462, 807
1146, 271
1019, 224
3856, 892
1459, 327
4459, 1072
1638, 350
1156, 272
2414, 544
3164, 736
3155, 744
2230, 498
1508, 288
6744, 1600
3910, 839
2967, 710
1363, 304
2838, 624
714, 172
5872, 1279
3550, 832
2258, 512
2209, 472
3888, 944
2522, 574
3578, 885
2249, 536
2547, 584
5272, 1135
1508, 340
4806, 1144
1782, 399
2235, 519
4931, 1160
4781, 1096
1666, 392
1475, 368
704, 176
1454, 331
5558, 1183
2239, 510
3466, 759
1212, 280
4513, 1012
3156, 728
2043, 487
3593, 856
853, 186
693, 182
1780, 423
3421, 760
8547, 1919
7067, 1663
1813, 399
5417, 1328
3903, 936
1364, 319
1342, 320
5827, 1357
2849, 648
1607, 368
2105, 485
3160, 784
2090, 512
898, 200
2054, 486
3144, 735
3713, 918
898, 224
3014, 693
4036, 998
704, 184
3163, 744
2095, 512
304, 63
4056, 968
1627, 384
1925, 480
3616, 840
1319, 295
3311, 776
1469, 344
1800, 406
3766, 824
7358, 1672
2556, 559
1360, 272
1743, 439
1490, 359
3740, 878
5726, 1280
2538, 640
3311, 704
903, 216
570, 136
2094, 520
4007, 976
1443, 359
5654, 1344
3151, 800
1623, 360
4194, 1013
3598, 822
1510, 376
3604, 832
8114, 1900
10972, 2461
2053, 520
853, 199
2376, 549
1365, 319
3887, 864
1302, 320
1195, 294
3445, 782
1626, 400
2499, 615
2864, 640
1491, 352
5658, 1320
1462, 303
1321, 272
592, 128
2507, 544
1906, 448
4021, 960
1916, 440
2405, 567
1921, 448
8546, 2040
1495, 320
1017, 264
2199, 504
3099, 670
3572, 895
1469, 360
3437, 727
991, 239
913, 184
2233, 544
1664, 384
9015, 2199
2198, 526
1138, 255
1359, 280
2109, 472
3306, 768
592, 135
1958, 437
4640, 1040
2668, 600
3127, 719
2817, 648
1174, 288
2502, 536
3147, 632
594, 118
6303, 1480
1479, 334
595, 128
997, 232
1748, 387
555, 144
4632, 1056
3858, 964
1029, 240
3105, 741
2982, 688
759, 175
1308, 320
2052, 485
4922, 1214
3166, 752
1958, 415
2245, 544
2958, 696
2491, 552
2107, 480
3564, 824
5423, 1175
4184, 936
710, 160
2562, 600
2228, 527
1774, 384
1658, 384
3430, 840
707, 176
1368, 288
3889, 936
1657, 375
3435, 807
1798, 416
1480, 357
1937, 456
1051, 232
2083, 472
2860, 656
1196, 296
1148, 304
4608, 1040
1023, 239
2984, 744
2985, 696
2701, 632
6478, 1504
1356, 279
1488, 340
5665, 1416
4299, 1029
3429, 776
2237, 525
4464, 1032
2050, 504
1059, 256
2272, 552
3714, 880
1593, 360
1150, 279
1026, 240
2973, 664
3110, 720
2344, 567
1013, 256
1605, 383
1924, 446
2371, 581
546, 124
1355, 312
1944, 488
5360, 1190
4001, 966
1478, 367
4617, 1039
3914, 880
1600, 405
1184, 278
1621, 318
8702, 1984
2846, 664
1302, 304
8521, 2024
1324, 302
2223, 511
741, 184
5543, 1317
1643, 407
6733, 1600
2540, 600
2378, 552
2802, 592
880, 200
1513, 336
2856, 677
2065, 437
1200, 264
1203, 248
860, 208
1045, 228
1814, 400
1012, 239
2063, 488
5377, 1208
3443, 816
2654, 632
2261, 544
2388, 519
4464, 968
3413, 800
2832, 614
1900, 485
1513, 336
4013, 1048
1508, 333
4025, 879
3468, 816
2969, 677
1305, 327
1790, 384
1800, 376
1454, 312
2560, 599
4616, 1055
2528, 584
2381, 544
4031, 853
1344, 296
608, 144
1786, 463
2220, 504
3116, 685
1770, 400
1960, 470
1154, 288
731, 176
389, 104
3887, 875
5652, 1232
571, 136
2043, 480
2235, 525
8545, 2078
1488, 352
1895, 449
6293, 1472
4005, 856
4179, 928
4031, 936
863, 208
1213, 280
2551, 622
1214, 280
7039, 1677
850, 196
1808, 416
2801, 664
1787, 352
6774, 1592
276, 62
1039, 224
1471, 352
1509, 352
852, 197
3868, 856
3601, 816
1603, 350
3318, 784
2051, 520
1508, 368
5698, 1310
4653, 1096
3099, 744
2858, 679
2360, 568
1021, 235
4928, 1176
1649, 392
1493, 368
2560, 607
2716, 664
5803, 1280
898, 208
2115, 456
695, 184
1801, 424
1338, 304
696, 184
445, 95
1012, 240
1643, 391
5955, 1400
1756, 432
1495, 359
2119, 495
2505, 614
3597, 870
2683, 590
4337, 929
3257, 782
2656, 516
5979, 1424
405, 104
1443, 328
1664, 367
4309, 960
3917, 840
3450, 808
2064, 495
747, 158
260, 64
4902, 1111
1640, 359
2953, 702
1055, 232
5850, 1347
2566, 576
5268, 1200
2711, 621
4183, 957
1053, 231
3249, 728
2242, 528
2095, 480
2494, 600
4014, 999
848, 208
2223, 472
1207, 262
4153, 958
2977, 664
1498, 352
2364, 552
2704, 632
3113, 752
1043, 224
1813, 416
2500, 607
1057, 264
4174, 911
3279, 784
2223, 502
1800, 432
2535, 581
1750, 384
1208, 273
1441, 344
3622, 856
2706, 696
1175, 272
3864, 907
2542, 568
3164, 688
1208, 287
2230, 535
4152, 926
2520, 584
1029, 255
4497, 1005
1742, 421
1771, 414
428, 95
4673, 1120
4230, 944
2688, 608
907, 190
1316, 328
3127, 712
5108, 1196
746, 160
1007, 248
2090, 448
2206, 528
1179, 278
8123, 1904
5846, 1287
1909, 464
2563, 591
1904, 432
2556, 624
2364, 568
1039, 248
2512, 551
3714, 839
6317, 1416
1179, 280
3424, 750
1169, 246
2387, 568
3561, 832
2857, 624
2072, 479
1964, 472
4166, 984
1750, 408
2816, 628
3315, 792
1291, 327
1500, 333
5265, 1206
5541, 1205
5067, 1216
3898, 904
1021, 238
2704, 664
3878, 918
1763, 392
3416, 800
3140, 704
428, 99
1450, 359
3606, 864
2646, 631
1056, 240
2697, 566
1297, 335
1899, 480
2957, 678
1785, 400
3124, 760
7049, 1520
2102, 464
1617, 359
2352, 558
3994, 888
5368, 1248
2214, 519
1654, 367
4505, 1023
4930, 1160
4755, 1119
2073, 512
5224, 1232
1461, 335
2371, 552
2969, 703
4165, 958
2547, 608
2345, 581
3735, 824
1478, 323
3458, 768
4331, 1012
2826, 728
1475, 352
3153, 768
576, 136
6029, 1368
2965, 672
1013, 230
3429, 760
2249, 509
1153, 280
2115, 448
5079, 1200
3000, 648
5258, 1184
900, 213
1060, 232
2244, 494
2524, 608
1307, 312
4044, 992
3555, 865
599, 127
1501, 328
1746, 406
1946, 432
5854, 1288
2828, 664
750, 168
2414, 560
7973, 1847
1933, 467
3421, 832
2563, 576
1211, 280
1308, 280
2250, 528
712, 184
4932, 1152
1752, 445
559, 136
1655, 374
1345, 327
1454, 360
1462, 302
3107, 751
4446, 1038
3898, 904
7065, 1591
1961, 464
2648, 655
3608, 824
7617, 1808
2496, 600
2866, 645
3702, 911
3009, 680
2657, 584
1958, 424
3125, 648
4811, 1072
2688, 616
2809, 671
2670, 616
9176, 2215
3270, 743
1038, 232
4034, 928
3295, 766
1453, 351
4459, 1088
4770, 1064
2189, 492
2399, 535
5267, 1240
732, 181
2232, 552
1463, 350
2689, 594
4772, 1103
1803, 432
2394, 592
2056, 464
1598, 368
2992, 696
3277, 727
6020, 1382
5418, 1199
880, 200
396, 100
3439, 768
1438, 322
6162, 1488
997, 262
1176, 263
1601, 336
2502, 604
4007, 886
3583, 889
2226, 534
5848, 1336
7533, 1656
2046, 488
1758, 405
3750, 936
1608, 368
2945, 719
5106, 1216
1358, 294
881, 190
3895, 944
3009, 704
1908, 488
4338, 962
1026, 224
2384, 552
3247, 720
2343, 532
4193, 952
3863, 976
1447, 344
4301, 996
995, 248
1451, 360
2997, 672
7316, 1656
2373, 560
1044, 221
5086, 1183
2055, 495
2089, 448
3465, 799
2234, 568
2553, 550
1177, 269
1335, 288
2950, 744
1930, 464
2686, 560
2053, 480
1634, 416
2411, 543
2068, 504
1305, 302
862, 206
4622, 1104
6606, 1557
5561, 1192
2354, 544
3144, 773
1918, 429
433, 104
10325, 2351
4451, 1054
3121, 736
2083, 464
2202, 503
1944, 400
727, 160
1645, 391
1203, 287
3769, 851
3152, 720
4034, 921
4806, 1078
4034, 976
3008, 688
2660, 640
1776, 416
2245, 528
4361, 1024
1938, 438
3753, 880
3430, 783
6121, 1408
5994, 1336
1630, 392
578, 110
2650, 616
457, 93
2844, 640
3315, 751
1946, 464
3628, 856
3767, 799
8848, 2003
6883, 1528
1001, 246
1488, 336
1149, 280
1608, 389
2984, 663
1342, 336
1207, 286
7016, 1648
3302, 801
1500, 349
6122, 1398
2236, 479
900, 216
446, 95
3258, 760
989, 248
3274, 815
1332, 295
1807, 408
1177, 279
2101, 464
4337, 1038
1748, 416
1156, 271
1810, 416
1473, 320
1477, 336
1326, 320
3016, 704
1161, 296
3280, 788
3248, 728
1812, 398
705, 152
2651, 608
1488, 351
847, 208
2500, 608
1361, 320
1943, 460
4451, 1008
1058, 224
4903, 1144
2053, 488
3099, 776
3126, 648
7078, 1616
1591, 368
2063, 486
1196, 272
2401, 591
2531, 550
7651, 1744
10682, 2486
1964, 485
1603, 381
1052, 247
1608, 368
1292, 275
389, 104
2686, 632
2409, 536
2099, 470
1494, 287
1022, 223
3775, 824
3554, 830
5065, 1106
1473, 336
4027, 974
1605, 368
1756, 432
3451, 776
4309, 1047
2093, 480
1794, 432
4223, 976
3009, 656
7171, 1688
1621, 407
1187, 272
2268, 512
1621, 357
3311, 750
2264, 496
8556, 2016
1455, 344
6140, 1487
1317, 304
746, 142
1930, 432
2397, 543
2837, 693
1003, 248
689, 168
1168, 288
1475, 352
2418, 600
1625, 372
5968, 1480
3004, 702
1654, 376
454, 96
564, 128
1905, 402
3144, 712
1477, 360
1348, 310
1182, 260
7461, 1797
5084, 1224
4369, 1024
2257, 543
3755, 856
3431, 784
1786, 390
10089, 2360
2360, 568
4005, 912
4030, 1000
6729, 1592
2251, 528
1959, 440
2521, 596
5109, 1256
1203, 254
2255, 543
1369, 288
2971, 688
1658, 392
3702, 903
538, 117
2979, 704
4045, 944
1598, 376
1006, 232
1962, 446
2253, 553
1061, 232
3564, 839
1151, 280
3259, 768
1297, 288
4035, 872
6259, 1454
851, 208
2235, 559
3262, 757
1294, 296
1763, 432
2995, 632
2648, 632
3312, 732
598, 128
1629, 344
1598, 389
1931, 447
1344, 296
840, 212
725, 158
1172, 256
1029, 224
1955, 432
2662, 591
1138, 264
859, 199
2704, 624
886, 224
2664, 632
1903, 448
2673, 614
4183, 936
3150, 768
3113, 768
10544, 2288
2237, 520
2988, 656
1010, 256
3737, 856
542, 117
2253, 512
402, 103
3457, 785
3732, 895
1631, 392
427, 89
2210, 512
3550, 824
2402, 542
2205, 509
2542, 576
2682, 680
1788, 438
3732, 880
2540, 623
1797, 440
1915, 472
4177, 959
5259, 1183
6010, 1456
3404, 827
1173, 304
2361, 552
5270, 1214
1636, 412
1946, 440
3456, 792
